school,conference,school_id,year,division,conference_id,abbreviation
Missouri,Big 12,434,2012,1,25354,MIZ
Missouri,SEC,434,2013,1,911,MIZ
Missouri,SEC,434,2014,1,911,MIZ
Missouri,SEC,434,2015,1,911,MIZ
Missouri,SEC,434,2016,1,911,MIZ
Missouri,SEC,434,2017,1,911,MIZ
Missouri,SEC,434,2018,1,911,MIZ
Missouri,SEC,434,2019,1,911,MIZ
Missouri St.,MVC,669,2002,1,884,MOST
Missouri St.,MVC,669,2003,1,884,MOST
Missouri St.,MVC,669,2004,1,884,MOST
Missouri St.,MVC,669,2005,1,884,MOST
Missouri St.,MVC,669,2006,1,884,MOST
Missouri St.,MVC,669,2007,1,884,MOST
Missouri St.,MVC,669,2008,1,884,MOST
Missouri St.,MVC,669,2009,1,884,MOST
Missouri St.,MVC,669,2010,1,884,MOST
Missouri St.,MVC,669,2011,1,884,MOST
Missouri St.,MVC,669,2012,1,884,MOST
Missouri St.,MVC,669,2013,1,884,MOST
Missouri St.,MVC,669,2014,1,884,MOST
Missouri St.,MVC,669,2015,1,884,MOST
Missouri St.,MVC,669,2016,1,884,MOST
Missouri St.,MVC,669,2017,1,884,MOST
Missouri St.,MVC,669,2018,1,884,MOST
Missouri St.,MVC,669,2019,1,884,MOST
Mitchell,Independent,30042,2006,1,0,NA
Mitchell,Independent,30042,2007,1,0,NA
Monmouth,NEC,439,2002,1,846,MON
Monmouth,NEC,439,2003,1,846,MON
Monmouth,NEC,439,2004,1,846,MON
Monmouth,NEC,439,2005,1,846,MON
Monmouth,NEC,439,2006,1,846,MON
Monmouth,NEC,439,2007,1,846,MON
Monmouth,NEC,439,2008,1,846,MON
Monmouth,NEC,439,2009,1,846,MON
Monmouth,NEC,439,2010,1,846,MON
Monmouth,NEC,439,2011,1,846,MON
Monmouth,NEC,439,2012,1,846,MON
Monmouth,NEC,439,2013,1,846,MON
Monmouth,MAAC,439,2014,1,871,MON
Monmouth,MAAC,439,2015,1,871,MON
Monmouth,MAAC,439,2016,1,871,MON
Monmouth,MAAC,439,2017,1,871,MON
Monmouth,MAAC,439,2018,1,871,MON
Monmouth,MAAC,439,2019,1,871,MON
Morehead St.,OVC,444,2002,1,902,MRST
Morehead St.,OVC,444,2003,1,902,MRST
Morehead St.,OVC,444,2004,1,902,MRST
Morehead St.,OVC,444,2005,1,902,MRST
Morehead St.,OVC,444,2006,1,902,MRST
Morehead St.,OVC,444,2007,1,902,MRST
Morehead St.,OVC,444,2008,1,902,MRST
Morehead St.,OVC,444,2009,1,902,MRST
Morehead St.,OVC,444,2010,1,902,MRST
Morehead St.,OVC,444,2011,1,902,MRST
Morehead St.,OVC,444,2012,1,902,MRST
Morehead St.,OVC,444,2013,1,902,MRST
Morehead St.,OVC,444,2014,1,902,MRST
Morehead St.,OVC,444,2015,1,902,MRST
Morehead St.,OVC,444,2016,1,902,MRST
Morehead St.,OVC,444,2017,1,902,MRST
Morehead St.,OVC,444,2018,1,902,MRST
Morehead St.,OVC,444,2019,1,902,MRST
Morris Brown,Independent,448,2002,1,0,NA
Morris Brown,Independent,448,2003,1,0,NA
Mount St. Mary's,NEC,450,2002,1,846,MSM
Mount St. Mary's,NEC,450,2003,1,846,MSM
Mount St. Mary's,NEC,450,2004,1,846,MSM
Mount St. Mary's,NEC,450,2005,1,846,MSM
Mount St. Mary's,NEC,450,2006,1,846,MSM
Mount St. Mary's,NEC,450,2007,1,846,MSM
Mount St. Mary's,NEC,450,2008,1,846,MSM
Mount St. Mary's,NEC,450,2009,1,846,MSM
Mount St. Mary's,NEC,450,2010,1,846,MSM
Mount St. Mary's,NEC,450,2011,1,846,MSM
Mount St. Mary's,NEC,450,2012,1,846,MSM
Mount St. Mary's,NEC,450,2013,1,846,MSM
Mount St. Mary's,NEC,450,2014,1,846,MSM
Mount St. Mary's,NEC,450,2015,1,846,MSM
Mount St. Mary's,NEC,450,2016,1,846,MSM
Mount St. Mary's,NEC,450,2017,1,846,MSM
Mount St. Mary's,NEC,450,2018,1,846,MSM
Mount St. Mary's,NEC,450,2019,1,846,MSM
MSOE,Independent,20220,2007,1,0,NA
Murray St.,OVC,454,2002,1,902,MUST
Murray St.,OVC,454,2003,1,902,MUST
Murray St.,OVC,454,2004,1,902,MUST
Murray St.,OVC,454,2005,1,902,MUST
Murray St.,OVC,454,2006,1,902,MUST
Murray St.,OVC,454,2007,1,902,MUST
Murray St.,OVC,454,2008,1,902,MUST
Murray St.,OVC,454,2009,1,902,MUST
Murray St.,OVC,454,2010,1,902,MUST
Murray St.,OVC,454,2011,1,902,MUST
Murray St.,OVC,454,2012,1,902,MUST
Murray St.,OVC,454,2013,1,902,MUST
Murray St.,OVC,454,2014,1,902,MUST
Murray St.,OVC,454,2015,1,902,MUST
Murray St.,OVC,454,2016,1,902,MUST
Murray St.,OVC,454,2017,1,902,MUST
Murray St.,OVC,454,2018,1,902,MUST
Murray St.,OVC,454,2019,1,902,MUST
N.C. A&T,MEAC,488,2002,1,876,NCAT
N.C. A&T,MEAC,488,2003,1,876,NCAT
N.C. A&T,MEAC,488,2004,1,876,NCAT
N.C. A&T,MEAC,488,2005,1,876,NCAT
N.C. A&T,MEAC,488,2006,1,876,NCAT
N.C. A&T,MEAC,488,2007,1,876,NCAT
N.C. A&T,MEAC,488,2008,1,876,NCAT
N.C. A&T,MEAC,488,2009,1,876,NCAT
N.C. A&T,MEAC,488,2010,1,876,NCAT
N.C. A&T,MEAC,488,2011,1,876,NCAT
N.C. A&T,MEAC,488,2012,1,876,NCAT
N.C. A&T,MEAC,488,2013,1,876,NCAT
N.C. A&T,MEAC,488,2014,1,876,NCAT
N.C. A&T,MEAC,488,2015,1,876,NCAT
N.C. A&T,MEAC,488,2016,1,876,NCAT
N.C. A&T,MEAC,488,2017,1,876,NCAT
N.C. A&T,MEAC,488,2018,1,876,NCAT
N.C. A&T,MEAC,488,2019,1,876,NCAT
N.C. Central,Independent,489,2009,1,0,NCCU
N.C. Central,MEAC,489,2012,1,876,NCCU
N.C. Central,MEAC,489,2013,1,876,NCCU
N.C. Central,MEAC,489,2014,1,876,NCCU
N.C. Central,MEAC,489,2015,1,876,NCCU
N.C. Central,MEAC,489,2016,1,876,NCCU
N.C. Central,MEAC,489,2017,1,876,NCCU
N.C. Central,MEAC,489,2018,1,876,NCCU
N.C. Central,MEAC,489,2019,1,876,NCCU
Navy,Patriot,726,2002,1,838,NAVY
Navy,Patriot,726,2003,1,838,NAVY
Navy,Patriot,726,2004,1,838,NAVY
Navy,Patriot,726,2005,1,838,NAVY
Navy,Patriot,726,2006,1,838,NAVY
Navy,Patriot,726,2007,1,838,NAVY
Navy,Patriot,726,2008,1,838,NAVY
Navy,Patriot,726,2009,1,838,NAVY
Navy,Patriot,726,2010,1,838,NAVY
Navy,Patriot,726,2011,1,838,NAVY
Navy,Patriot,726,2012,1,838,NAVY
Navy,Patriot,726,2013,1,838,NAVY
Navy,Patriot,726,2014,1,838,NAVY
Navy,Patriot,726,2015,1,838,NAVY
Navy,Patriot,726,2016,1,838,NAVY
Navy,Patriot,726,2017,1,838,NAVY
Navy,Patriot,726,2018,1,838,NAVY
Navy,Patriot,726,2019,1,838,NAVY
NC State,ACC,490,2002,1,821,NCST
NC State,ACC,490,2003,1,821,NCST
NC State,ACC,490,2004,1,821,NCST
NC State,ACC,490,2005,1,821,NCST
NC State,ACC,490,2006,1,821,NCST
NC State,ACC,490,2007,1,821,NCST
NC State,ACC,490,2008,1,821,NCST
NC State,ACC,490,2009,1,821,NCST
NC State,ACC,490,2010,1,821,NCST
NC State,ACC,490,2011,1,821,NCST
NC State,ACC,490,2012,1,821,NCST
NC State,ACC,490,2013,1,821,NCST
NC State,ACC,490,2014,1,821,NCST
NC State,ACC,490,2015,1,821,NCST
NC State,ACC,490,2016,1,821,NCST
NC State,ACC,490,2017,1,821,NCST
NC State,ACC,490,2018,1,821,NCST
NC State,ACC,490,2019,1,821,NCST
Neb. Wesleyan,Independent,462,2002,1,0,NA
Neb. Wesleyan,Independent,462,2003,1,0,NA
Neb. Wesleyan,Independent,462,2004,1,0,NA
Neb. Wesleyan,Independent,462,2005,1,0,NA
Neb. Wesleyan,Independent,462,2006,1,0,NA
Neb. Wesleyan,Independent,462,2007,1,0,NA
Neb. Wesleyan,Independent,462,2008,1,0,NA
Neb. Wesleyan,Independent,462,2009,1,0,NA
Nebraska,Big 12,463,2002,1,25354,NEB
Nebraska,Big 12,463,2003,1,25354,NEB
Nebraska,Big 12,463,2004,1,25354,NEB
Nebraska,Big 12,463,2005,1,25354,NEB
Nebraska,Big 12,463,2006,1,25354,NEB
Nebraska,Big 12,463,2007,1,25354,NEB
Nebraska,Big 12,463,2008,1,25354,NEB
Nebraska,Big 12,463,2009,1,25354,NEB
Nebraska,Big 12,463,2010,1,25354,NEB
Nebraska,Big 12,463,2011,1,25354,NEB
Nebraska,Big Ten,463,2012,1,827,NEB
Nebraska,Big Ten,463,2013,1,827,NEB
Nebraska,Big Ten,463,2014,1,827,NEB
Nebraska,Big Ten,463,2015,1,827,NEB
Nebraska,Big Ten,463,2016,1,827,NEB
Nebraska,Big Ten,463,2017,1,827,NEB
Nebraska,Big Ten,463,2018,1,827,NEB
Nebraska,Big Ten,463,2019,1,827,NEB
Nevada,WAC,466,2002,1,923,NEV
Nevada,WAC,466,2003,1,923,NEV
Nevada,WAC,466,2004,1,923,NEV
Nevada,WAC,466,2005,1,923,NEV
Nevada,WAC,466,2006,1,923,NEV
Nevada,WAC,466,2007,1,923,NEV
Nevada,WAC,466,2008,1,923,NEV
Nevada,WAC,466,2009,1,923,NEV
Nevada,WAC,466,2010,1,923,NEV
Nevada,WAC,466,2011,1,923,NEV
Nevada,WAC,466,2012,1,923,NEV
Nevada,MWC,466,2013,1,5486,NEV
Nevada,MWC,466,2014,1,5486,NEV
Nevada,MWC,466,2015,1,5486,NEV
Nevada,MWC,466,2016,1,5486,NEV
Nevada,MWC,466,2017,1,5486,NEV
Nevada,MWC,466,2018,1,5486,NEV
Nevada,MWC,466,2019,1,5486,NEV
New Haven,Independent,470,2002,1,0,NA
New Mexico,MWC,473,2002,1,5486,NMU
New Mexico,MWC,473,2003,1,5486,NMU
New Mexico,MWC,473,2004,1,5486,NMU
New Mexico,MWC,473,2005,1,5486,NMU
New Mexico,MWC,473,2006,1,5486,NMU
New Mexico,MWC,473,2007,1,5486,NMU
New Mexico,MWC,473,2008,1,5486,NMU
New Mexico,MWC,473,2009,1,5486,NMU
New Mexico,MWC,473,2010,1,5486,NMU
New Mexico,MWC,473,2011,1,5486,NMU
New Mexico,MWC,473,2012,1,5486,NMU
New Mexico,MWC,473,2013,1,5486,NMU
New Mexico,MWC,473,2014,1,5486,NMU
New Mexico,MWC,473,2015,1,5486,NMU
New Mexico,MWC,473,2016,1,5486,NMU
New Mexico,MWC,473,2017,1,5486,NMU
New Mexico,MWC,473,2018,1,5486,NMU
New Mexico,MWC,473,2019,1,5486,NMU
New Mexico St.,Sun Belt,472,2002,1,818,NMST
New Mexico St.,Sun Belt,472,2003,1,818,NMST
New Mexico St.,Sun Belt,472,2004,1,818,NMST
New Mexico St.,Sun Belt,472,2005,1,818,NMST
New Mexico St.,WAC,472,2006,1,923,NMST
New Mexico St.,WAC,472,2007,1,923,NMST
New Mexico St.,WAC,472,2008,1,923,NMST
New Mexico St.,WAC,472,2009,1,923,NMST
New Mexico St.,WAC,472,2010,1,923,NMST
New Mexico St.,WAC,472,2011,1,923,NMST
New Mexico St.,WAC,472,2012,1,923,NMST
New Mexico St.,WAC,472,2013,1,923,NMST
New Mexico St.,WAC,472,2014,1,923,NMST
New Mexico St.,WAC,472,2015,1,923,NMST
New Mexico St.,WAC,472,2016,1,923,NMST
New Mexico St.,WAC,472,2017,1,923,NMST
New Mexico St.,WAC,472,2018,1,923,NMST
New Mexico St.,WAC,472,2019,1,923,NMST
New Orleans,Sun Belt,474,2002,1,818,UNO
New Orleans,Sun Belt,474,2003,1,818,UNO
New Orleans,Sun Belt,474,2004,1,818,UNO
New Orleans,Sun Belt,474,2005,1,818,UNO
New Orleans,Sun Belt,474,2006,1,818,UNO
New Orleans,Sun Belt,474,2007,1,818,UNO
New Orleans,Sun Belt,474,2008,1,818,UNO
New Orleans,Sun Belt,474,2009,1,818,UNO
New Orleans,Sun Belt,474,2010,1,818,UNO
New Orleans,Southland,474,2014,1,914,UNO
New Orleans,Southland,474,2015,1,914,UNO
New Orleans,Southland,474,2016,1,914,UNO
New Orleans,Southland,474,2017,1,914,UNO
New Orleans,Southland,474,2018,1,914,UNO
New Orleans,Southland,474,2019,1,914,UNO
Newbury,Independent,21772,2007,1,0,NA
Newbury,Independent,21772,2008,1,0,NA
Niagara,MAAC,482,2002,1,871,NU
Niagara,MAAC,482,2003,1,871,NU
Niagara,MAAC,482,2004,1,871,NU
Niagara,MAAC,482,2005,1,871,NU
Niagara,MAAC,482,2006,1,871,NU
Niagara,MAAC,482,2007,1,871,NU
Niagara,MAAC,482,2008,1,871,NU
Niagara,MAAC,482,2009,1,871,NU
Niagara,MAAC,482,2010,1,871,NU
Niagara,MAAC,482,2011,1,871,NU
Niagara,MAAC,482,2012,1,871,NU
Niagara,MAAC,482,2013,1,871,NU
Niagara,MAAC,482,2014,1,871,NU
Niagara,MAAC,482,2015,1,871,NU
Niagara,MAAC,482,2016,1,871,NU
Niagara,MAAC,482,2017,1,871,NU
Niagara,MAAC,482,2018,1,871,NU
Niagara,MAAC,482,2019,1,871,NU
Nicholls St.,Southland,483,2002,1,914,NIST
Nicholls St.,Southland,483,2003,1,914,NIST
Nicholls St.,Southland,483,2004,1,914,NIST
Nicholls St.,Southland,483,2005,1,914,NIST
Nicholls St.,Southland,483,2006,1,914,NIST
Nicholls St.,Southland,483,2007,1,914,NIST
Nicholls St.,Southland,483,2008,1,914,NIST
Nicholls St.,Southland,483,2009,1,914,NIST
Nicholls St.,Southland,483,2010,1,914,NIST
Nicholls St.,Southland,483,2011,1,914,NIST
Nicholls St.,Southland,483,2012,1,914,NIST
Nicholls St.,Southland,483,2013,1,914,NIST
Nicholls St.,Southland,483,2014,1,914,NIST
Nicholls St.,Southland,483,2015,1,914,NIST
Nicholls St.,Southland,483,2016,1,914,NIST
Nicholls St.,Southland,483,2017,1,914,NIST
Nicholls St.,Southland,483,2018,1,914,NIST
Nicholls St.,Southland,483,2019,1,914,NIST
NJIT,Independent,471,2007,1,0,NJIT
NJIT,Independent,471,2008,1,0,NJIT
NJIT,Independent,471,2009,1,0,NJIT
NJIT,GWC,471,2010,1,30062,NJIT
NJIT,GWC,471,2011,1,30062,NJIT
NJIT,GWC,471,2012,1,30062,NJIT
NJIT,GWC,471,2013,1,30156,NJIT
NJIT,Independent,471,2015,1,0,NJIT
NJIT,ASUN,471,2016,1,920,NJIT
NJIT,ASUN,471,2017,1,920,NJIT
NJIT,ASUN,471,2018,1,920,NJIT
NJIT,ASUN,471,2019,1,920,NJIT
Norfolk St.,MEAC,485,2002,1,876,NORF
Norfolk St.,MEAC,485,2003,1,876,NORF
Norfolk St.,MEAC,485,2004,1,876,NORF
Norfolk St.,MEAC,485,2005,1,876,NORF
Norfolk St.,MEAC,485,2006,1,876,NORF
Norfolk St.,MEAC,485,2007,1,876,NORF
Norfolk St.,MEAC,485,2008,1,876,NORF
Norfolk St.,MEAC,485,2009,1,876,NORF
Norfolk St.,MEAC,485,2010,1,876,NORF
Norfolk St.,MEAC,485,2011,1,876,NORF
Norfolk St.,MEAC,485,2012,1,876,NORF
Norfolk St.,MEAC,485,2013,1,876,NORF
Norfolk St.,MEAC,485,2014,1,876,NORF
Norfolk St.,MEAC,485,2015,1,876,NORF
Norfolk St.,MEAC,485,2016,1,876,NORF
Norfolk St.,MEAC,485,2017,1,876,NORF
Norfolk St.,MEAC,485,2018,1,876,NORF
Norfolk St.,MEAC,485,2019,1,876,NORF
North Ala.,ASUN,487,2019,1,920,NAU
North Carolina,ACC,457,2002,1,821,UNC
North Carolina,ACC,457,2003,1,821,UNC
North Carolina,ACC,457,2004,1,821,UNC
North Carolina,ACC,457,2005,1,821,UNC
North Carolina,ACC,457,2006,1,821,UNC
North Carolina,ACC,457,2007,1,821,UNC
North Carolina,ACC,457,2008,1,821,UNC
North Carolina,ACC,457,2009,1,821,UNC
North Carolina,ACC,457,2010,1,821,UNC
North Carolina,ACC,457,2011,1,821,UNC
North Carolina,ACC,457,2012,1,821,UNC
North Carolina,ACC,457,2013,1,821,UNC
North Carolina,ACC,457,2014,1,821,UNC
North Carolina,ACC,457,2015,1,821,UNC
North Carolina,ACC,457,2016,1,821,UNC
North Carolina,ACC,457,2017,1,821,UNC
North Carolina,ACC,457,2018,1,821,UNC
North Carolina,ACC,457,2019,1,821,UNC
North Dakota,Independent,494,2009,1,0,NA
North Dakota,GWC,494,2010,1,30062,NA
North Dakota,GWC,494,2011,1,30062,NA
North Dakota,GWC,494,2012,1,30062,NA
North Dakota,GWC,494,2013,1,30156,NA
North Dakota,WAC,494,2014,1,923,NA
North Dakota,WAC,494,2015,1,923,NA
North Dakota,WAC,494,2016,1,923,NA
North Dakota St.,Summit League,493,2008,1,819,NDSU
North Dakota St.,Summit League,493,2009,1,819,NDSU
North Dakota St.,Summit League,493,2010,1,819,NDSU
North Dakota St.,Summit League,493,2011,1,819,NDSU
North Dakota St.,Summit League,493,2012,1,819,NDSU
North Dakota St.,Summit League,493,2013,1,819,NDSU
North Dakota St.,Summit League,493,2014,1,819,NDSU
North Dakota St.,Summit League,493,2015,1,819,NDSU
North Dakota St.,Summit League,493,2016,1,819,NDSU
North Dakota St.,Summit League,493,2017,1,819,NDSU
North Dakota St.,Summit League,493,2018,1,819,NDSU
North Dakota St.,Summit League,493,2019,1,819,NDSU
North Florida,Independent,2711,2006,1,0,UNF
North Florida,Independent,2711,2007,1,0,UNF
North Florida,ASUN,2711,2008,1,920,UNF
North Florida,ASUN,2711,2009,1,920,UNF
North Florida,ASUN,2711,2010,1,920,UNF
North Florida,ASUN,2711,2011,1,920,UNF
North Florida,ASUN,2711,2012,1,920,UNF
North Florida,ASUN,2711,2013,1,920,UNF
North Florida,ASUN,2711,2014,1,920,UNF
North Florida,ASUN,2711,2015,1,920,UNF
North Florida,ASUN,2711,2016,1,920,UNF
North Florida,ASUN,2711,2017,1,920,UNF
North Florida,ASUN,2711,2018,1,920,UNF
North Florida,ASUN,2711,2019,1,920,UNF
North Greenville,Independent,9223,2005,1,0,NA
North Greenville,Independent,9223,2006,1,0,NA
North Greenville,Independent,9223,2007,1,0,NA
North Greenville,Independent,9223,2008,1,0,NA
North Greenville,Independent,9223,2009,1,0,NA
Northeastern,America East,500,2002,1,845,NEU
Northeastern,America East,500,2003,1,845,NEU
Northeastern,America East,500,2004,1,845,NEU
Northeastern,America East,500,2005,1,845,NEU
Northeastern,CAA,500,2006,1,837,NEU
Northeastern,CAA,500,2007,1,837,NEU
Northeastern,CAA,500,2008,1,837,NEU
Northeastern,CAA,500,2009,1,837,NEU
Northeastern,CAA,500,2010,1,837,NEU
Northeastern,CAA,500,2011,1,837,NEU
Northeastern,CAA,500,2012,1,837,NEU
Northeastern,CAA,500,2013,1,837,NEU
Northeastern,CAA,500,2014,1,837,NEU
Northeastern,CAA,500,2015,1,837,NEU
Northeastern,CAA,500,2016,1,837,NEU
Northeastern,CAA,500,2017,1,837,NEU
Northeastern,CAA,500,2018,1,837,NEU
Northeastern,CAA,500,2019,1,837,NEU
Northern Colo.,Independent,502,2004,1,0,UNCO
Northern Colo.,Independent,502,2008,1,0,UNCO
Northern Colo.,Independent,502,2009,1,0,UNCO
Northern Colo.,GWC,502,2010,1,30062,UNCO
Northern Colo.,GWC,502,2011,1,30062,UNCO
Northern Colo.,GWC,502,2012,1,30062,UNCO
Northern Colo.,GWC,502,2013,1,30156,UNCO
Northern Colo.,WAC,502,2014,1,923,UNCO
Northern Colo.,WAC,502,2015,1,923,UNCO
Northern Colo.,WAC,502,2016,1,923,UNCO
Northern Colo.,WAC,502,2017,1,923,UNCO
Northern Colo.,WAC,502,2018,1,923,UNCO
Northern Colo.,WAC,502,2019,1,923,UNCO
Northern Ill.,MAC,503,2002,1,875,NIU
Northern Ill.,MAC,503,2003,1,875,NIU
Northern Ill.,MAC,503,2004,1,875,NIU
Northern Ill.,MAC,503,2005,1,875,NIU
Northern Ill.,MAC,503,2006,1,875,NIU
Northern Ill.,MAC,503,2007,1,875,NIU
Northern Ill.,MAC,503,2008,1,875,NIU
Northern Ill.,MAC,503,2009,1,875,NIU
Northern Ill.,MAC,503,2010,1,875,NIU
Northern Ill.,MAC,503,2011,1,875,NIU
Northern Ill.,MAC,503,2012,1,875,NIU
Northern Ill.,MAC,503,2013,1,875,NIU
Northern Ill.,MAC,503,2014,1,875,NIU
Northern Ill.,MAC,503,2015,1,875,NIU
Northern Ill.,MAC,503,2016,1,875,NIU
Northern Ill.,MAC,503,2017,1,875,NIU
Northern Ill.,MAC,503,2018,1,875,NIU
Northern Ill.,MAC,503,2019,1,875,NIU
Northern Ky.,ASUN,505,2013,1,920,NKU
Northern Ky.,ASUN,505,2014,1,920,NKU
Northern Ky.,ASUN,505,2015,1,920,NKU
Northern Ky.,Horizon,505,2016,1,881,NKU
Northern Ky.,Horizon,505,2017,1,881,NKU
Northern Ky.,Horizon,505,2018,1,881,NKU
Northern Ky.,Horizon,505,2019,1,881,NKU
Northland,Independent,1267,2006,1,0,NA
Northland,Independent,1267,2007,1,0,NA
Northland,Independent,1267,2008,1,0,NA
Northwestern,Big Ten,509,2002,1,827,NW
Northwestern,Big Ten,509,2003,1,827,NW
Northwestern,Big Ten,509,2004,1,827,NW
Northwestern,Big Ten,509,2005,1,827,NW
Northwestern,Big Ten,509,2006,1,827,NW
Northwestern,Big Ten,509,2007,1,827,NW
Northwestern,Big Ten,509,2008,1,827,NW
Northwestern,Big Ten,509,2009,1,827,NW
Northwestern,Big Ten,509,2010,1,827,NW
Northwestern,Big Ten,509,2011,1,827,NW
Northwestern,Big Ten,509,2012,1,827,NW
Northwestern,Big Ten,509,2013,1,827,NW
Northwestern,Big Ten,509,2014,1,827,NW
Northwestern,Big Ten,509,2015,1,827,NW
Northwestern,Big Ten,509,2016,1,827,NW
Northwestern,Big Ten,509,2017,1,827,NW
Northwestern,Big Ten,509,2018,1,827,NW
Northwestern,Big Ten,509,2019,1,827,NW
Northwestern-St. Paul,Independent,30031,2008,1,0,NA
Northwestern St.,Southland,508,2002,1,914,NWST
Northwestern St.,Southland,508,2003,1,914,NWST
Northwestern St.,Southland,508,2004,1,914,NWST
Northwestern St.,Southland,508,2005,1,914,NWST
Northwestern St.,Southland,508,2006,1,914,NWST
Northwestern St.,Southland,508,2007,1,914,NWST
Northwestern St.,Southland,508,2008,1,914,NWST
Northwestern St.,Southland,508,2009,1,914,NWST
Northwestern St.,Southland,508,2010,1,914,NWST
Northwestern St.,Southland,508,2011,1,914,NWST
Northwestern St.,Southland,508,2012,1,914,NWST
Northwestern St.,Southland,508,2013,1,914,NWST
Northwestern St.,Southland,508,2014,1,914,NWST
Northwestern St.,Southland,508,2015,1,914,NWST
Northwestern St.,Southland,508,2016,1,914,NWST
Northwestern St.,Southland,508,2017,1,914,NWST
Northwestern St.,Southland,508,2018,1,914,NWST
Northwestern St.,Southland,508,2019,1,914,NWST
Notre Dame,AAC,513,2002,1,823,ND
Notre Dame,AAC,513,2003,1,823,ND
Notre Dame,AAC,513,2004,1,823,ND
Notre Dame,AAC,513,2005,1,823,ND
Notre Dame,AAC,513,2006,1,823,ND
Notre Dame,AAC,513,2007,1,823,ND
Notre Dame,AAC,513,2008,1,823,ND
Notre Dame,AAC,513,2009,1,823,ND
Notre Dame,AAC,513,2010,1,823,ND
Notre Dame,AAC,513,2011,1,823,ND
Notre Dame,AAC,513,2012,1,823,ND
Notre Dame,AAC,513,2013,1,823,ND
Notre Dame,ACC,513,2014,1,821,ND
Notre Dame,ACC,513,2015,1,821,ND
Notre Dame,ACC,513,2016,1,821,ND
Notre Dame,ACC,513,2017,1,821,ND
Notre Dame,ACC,513,2018,1,821,ND
Notre Dame,ACC,513,2019,1,821,ND
Nova Southeastern,Independent,24639,2003,1,0,NA
NYIT,ECAC,477,2002,1,847,NA
NYIT,Independent,477,2003,1,0,NA
NYIT,Independent,477,2004,1,0,NA
NYIT,Independent,477,2005,1,0,NA
NYIT,Independent,477,2006,1,0,NA
NYIT,Independent,477,2007,1,0,NA
NYIT,Independent,477,2008,1,0,NA
NYIT,Independent,477,2009,1,0,NA
NYIT,GWC,477,2010,1,30062,NA
NYIT,GWC,477,2011,1,30062,NA
NYIT,GWC,477,2012,1,30062,NA
NYIT,GWC,477,2013,1,30156,NA
NYIT,Independent,477,2015,1,0,NA
NYIT,Independent,477,2016,1,0,NA
NYIT,Independent,477,2017,1,0,NA
Oakland,Summit League,514,2002,1,819,OAK
Oakland,Summit League,514,2003,1,819,OAK
Oakland,Summit League,514,2004,1,819,OAK
Oakland,Summit League,514,2005,1,819,OAK
Oakland,Summit League,514,2006,1,819,OAK
Oakland,Summit League,514,2007,1,819,OAK
Oakland,Summit League,514,2008,1,819,OAK
Oakland,Summit League,514,2009,1,819,OAK
Oakland,Summit League,514,2010,1,819,OAK
Oakland,Summit League,514,2011,1,819,OAK
Oakland,Summit League,514,2012,1,819,OAK
Oakland,Summit League,514,2013,1,819,OAK
Oakland,Horizon,514,2014,1,881,OAK
Oakland,Horizon,514,2015,1,881,OAK
Oakland,Horizon,514,2016,1,881,OAK
Oakland,Horizon,514,2017,1,881,OAK
Oakland,Horizon,514,2018,1,881,OAK
Oakland,Horizon,514,2019,1,881,OAK
Oakland City,Independent,1278,2002,1,0,NA
Oakland City,Independent,1278,2004,1,0,NA
Oakland City,Independent,1278,2005,1,0,NA
Oakland City,Independent,1278,2006,1,0,NA
Oakland City,Independent,1278,2007,1,0,NA
Oakland City,Independent,1278,2008,1,0,NA
Oakland City,Independent,1278,2009,1,0,NA
Oakland City,Independent,1278,2015,1,0,NA
Oakland City,Independent,1278,2016,1,0,NA
Oakland City,Independent,1278,2017,1,0,NA
Ohio,MAC,519,2002,1,875,OHIO
Ohio,MAC,519,2003,1,875,OHIO
Ohio,MAC,519,2004,1,875,OHIO
Ohio,MAC,519,2005,1,875,OHIO
Ohio,MAC,519,2006,1,875,OHIO
Ohio,MAC,519,2007,1,875,OHIO
Ohio,MAC,519,2008,1,875,OHIO
Ohio,MAC,519,2009,1,875,OHIO
Ohio,MAC,519,2010,1,875,OHIO
Ohio,MAC,519,2011,1,875,OHIO
Ohio,MAC,519,2012,1,875,OHIO
Ohio,MAC,519,2013,1,875,OHIO
Ohio,MAC,519,2014,1,875,OHIO
Ohio,MAC,519,2015,1,875,OHIO
Ohio,MAC,519,2016,1,875,OHIO
Ohio,MAC,519,2017,1,875,OHIO
Ohio,MAC,519,2018,1,875,OHIO
Ohio,MAC,519,2019,1,875,OHIO
Ohio St.,Big Ten,518,2002,1,827,OSU
Ohio St.,Big Ten,518,2003,1,827,OSU
Ohio St.,Big Ten,518,2004,1,827,OSU
Ohio St.,Big Ten,518,2005,1,827,OSU
Ohio St.,Big Ten,518,2006,1,827,OSU
Ohio St.,Big Ten,518,2007,1,827,OSU
Ohio St.,Big Ten,518,2008,1,827,OSU
Ohio St.,Big Ten,518,2009,1,827,OSU
Ohio St.,Big Ten,518,2010,1,827,OSU
Ohio St.,Big Ten,518,2011,1,827,OSU
Ohio St.,Big Ten,518,2012,1,827,OSU
Ohio St.,Big Ten,518,2013,1,827,OSU
Ohio St.,Big Ten,518,2014,1,827,OSU
Ohio St.,Big Ten,518,2015,1,827,OSU
Ohio St.,Big Ten,518,2016,1,827,OSU
Ohio St.,Big Ten,518,2017,1,827,OSU
